proprietary,opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
0,1880,0.319688109,0.321032687,0.325902085,0.356957126,0.526659239,0.531103398,0.491518968,0.605840485,0.316810345,0.390423211,0.446551265,0.681007345,0.363778894,0.495390853,0.7142218709999999,0.337395718,0.5086638139999999,0.586253369,0.588787394,0.7,0.322393828,0.436143431,0.391993111,0.8304794520000001,0.198968923,0.003816794,0.8562753040000001,0.468722883,0.435620252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3198,0.341130604,0.230700527,0.265166517,0.297313602,0.564519531,0.566017007,0.52392841,0.406678892,0.256465517,0.462606251,0.467862562,0.621196222,0.5029604329999999,0.476834831,0.721630977,0.516514272,0.483139856,0.6199460920000001,0.448459226,0.7,0.203597248,0.171813107,0.410838503,0.547945205,0.439210411,0.015267176,0.87854251,0.434494544,0.508578408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2867,0.372319688,0.6765511129999999,0.6576107760000001,0.7073791979999999,0.568020448,0.5623105829999999,0.523800599,0.596569734,0.235991379,0.324424327,0.451950251,0.589716684,0.26000396800000003,0.431227243,0.666116181,0.428199082,0.502165383,0.6361185979999999,0.313529809,0.4,0.161196914,0.371482444,0.334274065,1.0,0.241125384,0.0,0.9048583,0.373349838,0.531510421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,34293,0.40545809,0.554097624,0.6047870470000001,0.7225452509999999,0.502691517,0.515676833,0.454679959,0.436750611,0.172413793,0.368872629,0.426319728,0.576075551,0.407331884,0.420136221,0.634898448,0.44144546,0.533193681,0.5660377360000001,0.424956682,0.2,0.310465162,0.102418708,0.31771446,0.660958904,0.04600924,0.0,0.936234818,0.511949205,0.54577387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,41767,0.319688109,0.515597832,0.300380966,0.624616445,0.386950658,0.29524499600000004,0.221925289,0.649300942,0.413793103,0.43908202,0.462604654,0.585519412,0.460055547,0.481436792,0.72071807,0.368394329,0.489404828,0.580862534,0.653177757,0.3,0.339212575,0.232011608,0.410838503,0.581184529,0.241125384,0.003816794,0.8866396759999999,0.476642629,0.4790739570000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3613,0.251461988,0.283488333,0.271447509,0.31050179,0.6154935770000001,0.620731585,0.593798344,0.6933214659999999,0.313577586,0.533343122,0.464362319,0.386149003,0.393143224,0.43277231,0.6966017320000001,0.376667795,0.487308083,0.491913747,0.892270302,0.7,0.344558971,0.7040260770000001,0.34988687700000004,0.7652792409999999,0.545919253,0.0,0.613360324,0.5015845529999999,0.516442983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3966,0.2417154,0.476092568,0.412146881,0.372273815,0.482630703,0.485747065,0.424748337,0.842456031,0.483836207,0.43908202,0.437442024,0.321091291,0.648165259,0.525176133,0.793541354,0.366723059,0.519674669,0.35309973,0.87348979,0.7,0.5468310989999999,0.7124732770000001,0.484827954,0.7093933459999999,0.5309828129999999,0.0,0.522267206,0.7232049229999999,0.565836498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3196,0.282651072,0.69484713,0.680335997,0.7133275370000001,0.7120746020000001,0.699798657,0.667027562,0.689587842,0.41487069,0.35793240299999995,0.4590740170000001,0.457502623,0.511180885,0.434238681,0.681874807,0.471217514,0.493623835,0.48787062,0.620908709,0.4,0.387838543,0.232011608,0.507047502,0.491438356,0.349834386,0.011450382,0.83805668,0.556362325,0.5690386470000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,12574,0.538011696,0.433678816,0.31605134,0.31050179,0.478942875,0.473042749,0.422546825,0.69100199,0.346982759,0.372494661,0.451950251,0.5341028329999999,0.475476149,0.416453219,0.67969002,0.562443342,0.502165383,0.47574124,0.7068497090000001,0.5,0.203597248,0.588654869,0.28124038100000004,0.7652792409999999,0.220926433,0.0,0.809716599,0.473644565,0.54577387,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1328,0.304093567,0.238046284,0.223096973,0.226767998,0.7432832290000001,0.7559686609999999,0.7449844990000001,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.4811494220000001,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2532,0.16374269,0.455921822,0.402220914,0.436810838,0.674017394,0.683720738,0.658743616,0.631093331,0.58512931,0.309188348,0.510042787,0.41343127,0.557343715,0.446412836,0.684038585,0.28458092,0.433726841,0.428571429,0.479118135,0.7,0.277656207,0.102418708,0.334274065,0.445205479,0.08490949800000001,0.0,0.930161943,0.568046591,0.4834935,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,12350,0.366471735,0.33988623100000004,0.230700527,0.629684103,0.388556273,0.392172231,0.362439666,0.634564636,0.535560345,0.536449973,0.441102669,0.807974816,0.647661399,0.737616143,0.924336109,0.354862504,0.515242971,0.774932615,0.3963968,0.3,0.678550891,0.12808486300000002,0.5275947679999999,0.660958904,0.066208191,0.007633588,0.743927126,0.771741509,0.4303255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7549,0.282651072,0.642512596,0.580921239,0.67791551,0.548832494,0.535230698,0.454679959,0.8225082109999999,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.4,0.4590883120000001,0.7517883790000001,0.34988687700000004,0.7652792409999999,0.6312427829999999,0.0,0.484817814,0.616543646,0.638698475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9058,0.34307992200000004,0.230700527,0.271447509,0.290434097,0.6111309979999999,0.611822901,0.583048572,0.629026298,0.463362069,0.4254037570000001,0.428188394,0.661070304,0.487696785,0.5704716670000001,0.795518216,0.373374765,0.5309168439999999,0.625336927,0.464801875,0.7,0.468581793,0.463763953,0.410838503,0.7652792409999999,0.330160622,0.003816794,0.7935222670000001,0.45672899,0.465359347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1860,0.278752437,0.245151152,0.223096973,0.290434097,0.5825289060000001,0.5911080360000001,0.5550226979999999,0.638426857,0.244612069,0.465925043,0.4590740170000001,0.5802728229999999,0.337732456,0.451782367,0.6427950920000001,0.33561291,0.493623835,0.508086253,0.6728807840000001,0.7,0.452536949,0.541487155,0.434099345,0.660958904,0.31613745,0.003816794,0.758097166,0.45751405,0.5387372460000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,25737,0.282651072,0.402220914,0.513582199,0.601312895,0.30369982,0.313573916,0.253019576,0.8225082109999999,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.7,0.4590883120000001,0.7517883790000001,0.34988687700000004,0.7652792409999999,0.6312427829999999,0.0,0.484817814,0.616543646,0.638698475,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1581,0.319688109,0.6007619329999999,0.5687107370000001,0.610548547,0.664134934,0.68255603,0.64595723,0.475709183,0.24676724100000005,0.523968089,0.416883418,0.5047219310000001,0.32188928,0.360516914,0.636233949,0.544201332,0.5447231929999999,0.45148248,0.57122235,0.7,0.247606987,0.8740307890000001,0.271306565,0.8304794520000001,0.102319999,0.0,0.407894737,0.408695241,0.650690452,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,24948,0.356725146,0.739124298,0.7628101559999999,0.675171823,0.340431081,0.424216324,0.238738606,0.7982448740000001,0.197198276,0.6920911609999999,0.4730758470000001,0.51521511,0.658769718,0.528749121,0.755406791,0.445793063,0.476949914,0.598382749,0.5829209870000001,0.2,0.8624836440000001,0.151044022,0.309042308,0.660958904,0.714967527,0.011450382,0.395748988,0.674530051,0.527822414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,23269,0.382066277,0.523477939,0.447845891,0.444227888,0.452557116,0.469218398,0.413601014,0.6142778329999999,0.265086207,0.501768282,0.464362319,0.440713536,0.434588116,0.389067372,0.647909659,0.553991056,0.487308083,0.508086253,0.513940745,0.2,0.284598752,0.719805535,0.28124038100000004,0.907534247,0.476206115,0.003816794,0.634615385,0.449591232,0.5690386470000001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,3419,0.288499025,0.466241823,0.33988623100000004,0.510669766,0.591107036,0.5969081310000001,0.560913624,0.55608036,0.528017241,0.390423211,0.433758284,0.521511018,0.53711558,0.521565269,0.7712979520000001,0.384808007,0.524143375,0.498652291,0.6947564409999999,0.7,0.222211819,0.68230749,0.2609978,0.907534247,0.066208191,0.0,0.740890688,0.608913432,0.470009486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,12803,0.33918128700000005,0.0,0.0,0.0,0.24582939,0.248628341,0.146384937,0.77583751,0.5075431029999999,0.492111289,0.409219,0.557187828,0.659434917,0.6013319189999999,0.836217992,0.437064456,0.55412494,0.389487871,0.393224258,0.7,0.304263248,0.900747117,0.36465533,0.389726027,0.42084943,0.0,0.263157895,0.6258120460000001,0.5874857029999999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,31240,0.442495127,0.47122317,0.421637992,0.458400834,0.478402489,0.489675213,0.427606528,0.6527115,0.377155172,0.404552914,0.379483555,0.454354669,0.339779402,0.468213471,0.69145205,0.475350911,0.590866804,0.456873315,0.50614795,0.2,0.247606987,0.92918924,0.410838503,0.907534247,0.148329239,0.0,0.226720648,0.529611199,0.601941995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,7582,0.216374269,0.648026356,0.629864605,0.608729945,0.5977897520000001,0.590412417,0.53340261,0.62284831,0.252155172,0.475820116,0.457300956,0.5624344179999999,0.453977653,0.470909827,0.67858962,0.442898335,0.495746201,0.575471698,0.559511312,0.4,0.19369967,0.25346273,0.37175053,0.491438356,0.551654777,0.0,0.8451417,0.485135542,0.562595534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1741,0.253411306,0.34873150299999994,0.384595016,0.391270055,0.611846704,0.615130064,0.5951962820000001,0.610758467,0.346982759,0.4254037570000001,0.395545522,0.65792235,0.411060755,0.551743058,0.751451834,0.444347527,0.570972299,0.564690027,0.38396722,0.7,0.230988634,0.53221297,0.36465533,1.0,0.241125384,0.003816794,0.83097166,0.542744495,0.492119289,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,30819,0.358674464,0.632219835,0.5671348829999999,0.700038624,0.457922305,0.461007241,0.400970079,0.7086509520000001,0.16810344800000002,0.372494661,0.457300956,0.611752361,0.255646772,0.363575655,0.522609836,0.515227489,0.495746201,0.540431267,0.509573854,0.4,0.042400334000000005,0.290910699,0.36465533,1.0,0.118606434,0.0,0.935222672,0.307169469,0.535148249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2391,0.257309942,0.277551548,0.18047397,0.417185919,0.478130978,0.480493785,0.420293098,0.773938978,0.7844827590000001,0.386861446,0.431907614,0.65792235,0.575239733,0.645664682,0.8591046179999999,0.255460967,0.526391751,0.57277628,0.4169336870000001,0.6,0.339212575,0.246544356,0.342192007,0.907534247,0.08490949800000001,0.0,0.913967611,0.448388768,0.413781485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,3131,0.304093567,0.5215346160000001,0.498921986,0.5292410710000001,0.726386654,0.728579877,0.705349975,0.677084903,0.172413793,0.401037937,0.441102669,0.495278069,0.227006119,0.338072059,0.545656414,0.47809087,0.515242971,0.41509434,0.6742410870000001,0.7,0.213090729,0.7276731940000001,0.493933792,0.7652792409999999,0.330160622,0.0,0.6265182189999999,0.35285843,0.659911237,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,41816,0.356725146,0.0,0.498921986,0.297313602,0.162462835,0.261007534,0.246147111,0.7462056779999999,0.5237068970000001,0.492111289,0.441102669,0.40818468,0.746909872,0.595592162,0.826140282,0.406943013,0.515242971,0.539083558,0.5652136839999999,0.2,0.6629545689999999,0.526452887,0.439617711,0.7652792409999999,0.701241065,0.007633588,0.53340081,0.777123833,0.51253961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,6583,0.259259259,0.0,0.271447509,0.268511479,0.301473304,0.309351038,0.259428366,0.73116799,0.424568966,0.350576295,0.451950251,0.455403987,0.307604376,0.408957826,0.67413341,0.457229009,0.502165383,0.373315364,0.7854229340000001,0.2,0.438853121,0.6979119559999999,0.404700046,0.8304794520000001,0.102319999,0.0,0.66194332,0.382491806,0.555993315,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,8878,0.397660819,0.582400283,0.592480196,0.595593912,0.615336,0.820026789,0.806976315,0.8312064640000001,0.256465517,0.570043041,0.460841902,0.267576076,0.523846416,0.320414156,0.623919135,0.473976262,0.491510061,0.420485175,0.901761651,0.7,0.14926824800000002,0.646164023,0.271306565,0.7652792409999999,0.368084662,0.0,0.751012146,0.5305873520000001,0.590440167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2895,0.352826511,0.056848844,0.198541019,0.217459891,0.476205273,0.503781255,0.446098124,0.7412361959999999,0.22737069,0.445856153,0.464362319,0.32004197300000004,0.441893774,0.38286063,0.616774686,0.426707765,0.487308083,0.39083558,0.6556311979999999,0.7,0.19369967,0.79608189,0.49837535,0.7093933459999999,0.537063883,0.0,0.474696356,0.618881531,0.699829525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,4004,0.38791423,0.5639483679999999,0.574901989,0.617686718,0.586557851,0.593834586,0.559166742,0.592281381,0.28125,0.452587681,0.385563625,0.687303253,0.460718058,0.553632633,0.746612266,0.428199082,0.583324201,0.613207547,0.399520102,0.4,0.247606987,0.662393142,0.42846719,0.907534247,0.35606562,0.0,0.70951417,0.523040149,0.474580132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1187,0.352826511,0.692199287,0.659684276,0.7133275370000001,0.483909279,0.479921309,0.427606528,0.466987239,0.160560345,0.3761044770000001,0.466114941,0.450157398,0.343300402,0.307894054,0.562901286,0.567227137,0.485219776,0.346361186,0.214467097,0.4,0.230988634,0.497354999,0.60617508,0.243677555,0.430196875,0.003816794,0.734817814,0.339812374,0.643559996,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1879,0.286549708,0.361357155,0.373287456,0.367277287,0.524502567,0.5347819460000001,0.500265286,0.5733530929999999,0.206896552,0.442474445,0.4590740170000001,0.610703043,0.295719009,0.441828226,0.630843721,0.366723059,0.493623835,0.567385445,0.539154344,0.7,0.339212575,0.350713358,0.391993111,0.33360888,0.36214669,0.011450382,0.83805668,0.354394957,0.492119289,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2265,0.22417154,0.5489990570000001,0.559078971,0.629684103,0.458268018,0.479633608,0.44951266,0.707910215,0.346982759,0.479098248,0.457300956,0.521511018,0.33388275,0.4110910270000001,0.612376541,0.383190319,0.495746201,0.440700809,0.692810629,0.7,0.263116599,0.662393142,0.480158612,0.7093933459999999,0.45632559,0.0,0.672064777,0.402872496,0.5690386470000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,4925,0.269005848,0.620179012,0.468746811,0.70495748,0.666816744,0.672551775,0.633626084,0.539576171,0.212284483,0.4356788070000001,0.420676784,0.606505771,0.379299412,0.35254262700000005,0.6017670420000001,0.538009772,0.540082075,0.407008086,0.406336279,0.4,0.161196914,0.803299966,0.202660068,0.907534247,0.118606434,0.0,0.577935223,0.354905786,0.655340591,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,30323,0.259259259,0.0,0.0,0.0,0.331477218,0.3268841,0.284677524,0.6835037829999999,0.314655172,0.539547832,0.4730758470000001,0.405036726,0.380987094,0.447670101,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.4,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3654,0.259259259,0.305731339,0.294895127,0.268511479,0.570575514,0.567149065,0.536920455,0.6835037829999999,0.314655172,0.539547832,0.4730758470000001,0.405036726,0.380987094,0.447670101,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.7,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,13088,0.440545809,0.384595016,0.1390763,0.16450205699999998,0.386950658,0.395359023,0.327340228,0.7115677490000001,0.248922414,0.504968014,0.466114941,0.772298006,0.434477836,0.584243792,0.790207497,0.339171735,0.485219776,0.6549865229999999,0.420045312,0.2,0.310465162,0.397588378,0.175322287,0.907534247,0.390530753,0.0,0.8704453440000001,0.592635035,0.51253961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1164,0.304093567,0.31605134,0.25203043,0.244355769,0.629161827,0.629866357,0.59863282,0.731499584,0.342672414,0.55794902,0.467862562,0.5487932839999999,0.715404389,0.626468029,0.8389390809999999,0.4222095970000001,0.483139856,0.576819407,0.563908651,0.7,0.589231434,0.199669336,0.391993111,0.660958904,0.66050551,0.003816794,0.700404858,0.7468343140000001,0.508578408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2934,0.329434698,0.821427017,0.77221883,0.883632482,0.457922305,0.355044121,0.447820727,0.505248486,0.139008621,0.498558956,0.450156018,0.587618048,0.269707341,0.303511023,0.391659297,0.629951982,0.504322649,0.498652291,0.253444794,0.4,0.316505969,0.772242792,0.290825569,0.660958904,0.198968923,0.007633588,0.592105263,0.24333853,0.620951357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3759,0.270955166,0.67750355,0.6765511129999999,0.7202741690000001,0.639025155,0.652550028,0.612923264,0.6885557459999999,0.376077586,0.482366371,0.426319728,0.388247639,0.461844452,0.395275641,0.669587169,0.425212434,0.533193681,0.311320755,0.7427968,0.4,0.263116599,0.848955978,0.410838503,0.7093933459999999,0.187229497,0.0,0.440283401,0.534145769,0.61025488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1329,0.247563353,0.294895127,0.230700527,0.268511479,0.6248183939999999,0.627798336,0.599155111,0.7216589729999999,0.160560345,0.628544456,0.451950251,0.452256034,0.473582804,0.440682923,0.684038585,0.508754618,0.502165383,0.522911051,0.655278589,0.7,0.726130905,0.550382695,0.647431703,0.618578767,0.643358014,0.030534351,0.432186235,0.565678262,0.68374189,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,41725,0.175438596,0.0,0.18047397,0.23572477,0.34590775700000004,0.362286269,0.27980324100000004,0.6970134920000001,0.7683189659999999,0.328199673,0.506768613,0.456453305,0.7137910540000001,0.536847651,0.7968265409999999,0.40383719,0.437505371,0.394878706,0.5542639429999999,0.1,0.42803452,0.161675909,0.410838503,0.7652792409999999,0.250649237,0.003816794,0.8775303640000001,0.63361995,0.504557637,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,25565,0.362573099,0.523477939,0.5310814939999999,0.6667451520000001,0.326612382,0.32510635,0.269233726,0.534312159,0.259698276,0.554904041,0.442924465,0.737670514,0.355721444,0.5541172670000001,0.73575522,0.356574614,0.513040856,0.6819407009999999,0.41726764,0.2,0.230988634,0.199669336,0.55755901,0.273483366,0.268682062,0.0,0.854251012,0.469103693,0.413781485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,30682,0.526315789,0.6793959559999999,0.7196848709999999,0.776855375,0.50126082,0.502031142,0.458315341,0.416442401,0.317887931,0.482366371,0.433758284,0.889821616,0.5094673239999999,0.646130909,0.86302683,0.434124844,0.524143375,0.726415094,0.187636334,0.2,0.109303098,0.317847473,0.326119733,1.0,0.0,0.0,0.937246964,0.408695241,0.45580918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,38393,0.323586745,0.6007619329999999,0.592480196,0.6667451520000001,0.450689267,0.435143791,0.391679776,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.6880444490000001,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1.0,0.2,0.629778707,0.7040260770000001,0.398420463,0.7093933459999999,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1556,0.222222222,0.398808574,0.45057145,0.444227888,0.579273083,0.590567495,0.569275826,0.55731493,0.22737069,0.570043041,0.422563984,0.33158447,0.418244538,0.386263141,0.616774686,0.450108017,0.537776235,0.522911051,0.5732776279999999,0.7,0.291340036,0.626179797,0.385410869,0.660958904,0.505077815,0.0,0.70242915,0.449190823,0.413781485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2820,0.304093567,0.503212801,0.536614026,0.526675356,0.53490645,0.544677533,0.502691656,0.952287351,0.771551724,0.33571064700000003,0.431907614,0.339979014,0.808659352,0.763886775,0.922477871,0.32109619100000003,0.526391751,0.530997305,0.492601992,0.7,0.59289384,0.5842226389999999,0.5275947679999999,0.8304794520000001,0.42084943,0.003816794,0.636639676,0.802810627,0.496330025,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1962,0.064327485,0.442289713,0.442289713,0.4781894820000001,0.606117852,0.627648664,0.600076599,0.5607038010000001,0.346982759,0.72640735,0.414977124,0.356768101,0.278803178,0.303142333,0.444229942,0.633224861,0.547058595,0.396226415,0.284780716,0.7,0.109303098,0.379265788,0.215367003,1.0,0.04600924,0.0,0.932186235,0.263869089,0.4606269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,8557,0.354775828,0.715737966,0.685892175,0.745164863,0.502691517,0.5320381679999999,0.49382601,0.557560284,0.188577586,0.408056385,0.391574988,0.49003148,0.299688396,0.35476895,0.549604432,0.508754618,0.575880626,0.45148248,0.495252542,0.4,0.19369967,0.906264133,0.357370903,0.660958904,0.268682062,0.003816794,0.296558704,0.423524273,0.657635681,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,9430,0.538011696,0.75497753,0.6983279929999999,0.790819773,0.386136121,0.37710115,0.4041761370000001,0.48149545,0.202586207,0.445856153,0.45373912,0.469045121,0.387867188,0.270619646,0.387676339,0.598695437,0.500016922,0.458221024,0.16969116,0.4,0.270500012,0.514454785,0.309042308,0.389726027,0.08490949800000001,0.0,0.839068826,0.282756144,0.68374189,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,30345,0.354775828,0.700902428,0.650193165,0.669587417,0.570934223,0.567046776,0.510800302,0.657491378,0.199353448,0.372494661,0.4111449820000001,0.540398741,0.305137833,0.377022652,0.5789181729999999,0.499580593,0.551759404,0.5512129379999999,0.5061056070000001,0.4,0.23944622,0.444803264,0.398420463,0.8304794520000001,0.066208191,0.0,0.876518219,0.364486233,0.555993315,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,9047,0.286549708,0.5966606289999999,0.6151688679999999,0.7012779290000001,0.51918708,0.524083089,0.470269232,0.657387258,0.271551724,0.401037937,0.437442024,0.476390346,0.276897193,0.281842804,0.543656123,0.604374698,0.519674669,0.40296496,0.5925107479999999,0.4,0.222211819,0.495120001,0.398420463,0.8304794520000001,0.102319999,0.003816794,0.854251012,0.267081303,0.5874857029999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42150,0.081871345,0.0,0.688617734,0.801590354,0.14959289,0.275113576,0.272889088,0.60502748,0.337284483,0.393973163,0.437442024,0.241343127,0.383451064,0.327836611,0.551552767,0.405392358,0.519674669,0.24393531,0.507354039,0.2,0.263116599,0.407885276,0.398420463,0.8304794520000001,0.443599255,0.0,0.839068826,0.47024389,0.581476995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2477,0.068226121,0.198541019,0.127361065,0.07985371200000001,0.54801224,0.558998787,0.512399888,0.55608036,0.326508621,0.418498511,0.39751992,0.427072403,0.305735932,0.250215179,0.559181676,0.602108289,0.568534141,0.32614555300000003,0.371174211,0.7,0.354896584,0.3277542,0.34988687700000004,0.7652792409999999,0.04600924,0.003816794,0.896761134,0.249411459,0.5387372460000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,20984,0.4074074070000001,0.646934772,0.543777623,0.719130425,0.354704242,0.368956048,0.300674041,0.655285115,0.160560345,0.379702159,0.405346869,0.387198321,0.239283852,0.386073165,0.551552767,0.547889075,0.558886601,0.502695418,0.30297812,0.2,0.203597248,0.312719931,0.378666085,0.7652792409999999,0.198968923,0.0,0.908906883,0.3466509,0.648334699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,40386,0.46588694,0.592480196,0.6755944709999999,0.697540429,0.515096986,0.582271245,0.512399888,0.586689297,0.369612069,0.368872629,0.35868836299999995,0.703043022,0.326021497,0.457765448,0.67187177,0.504839157,0.616749961,0.578167116,0.349587884,0.4,0.172543456,0.411212218,0.578054859,0.907534247,0.02405173,0.0,0.8562753040000001,0.248070089,0.508578408,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,42047,0.263157895,0.405580346,0.388236767,0.541669371,0.376608872,0.388860435,0.32320793800000003,0.6687904410000001,0.510775862,0.4356788070000001,0.441102669,0.495278069,0.480411696,0.522330387,0.752248406,0.326594192,0.515242971,0.495956873,0.739253994,0.2,0.400643134,0.74042891,0.34988687700000004,0.7652792409999999,0.434743884,0.003816794,0.585020243,0.5587878789999999,0.4790739570000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,41313,0.364522417,0.344353999,0.529205473,0.490520895,0.32988689600000004,0.307157669,0.253019576,0.448558346,0.226293103,0.465925043,0.431907614,0.5550891920000001,0.298202796,0.329976649,0.5572985579999999,0.556416634,0.526391751,0.522911051,0.349835603,0.2,0.042400334000000005,0.698795975,0.357370903,0.8304794520000001,0.148329239,0.0,0.7206477729999999,0.223814875,0.691906685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1520,0.278752437,0.6226413000000001,0.5966606289999999,0.436810838,0.709101223,0.7095409709999999,0.688786082,0.642402432,0.221982759,0.58497089,0.442924465,0.497376705,0.316776684,0.392603325,0.559181676,0.445793063,0.513040856,0.5,0.487517253,0.5,0.359898024,0.7245601340000001,0.470573423,0.7652792409999999,0.395843626,0.0,0.604251012,0.426932811,0.638698475,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2871,0.280701754,0.67269894,0.637998286,0.708580853,0.637668224,0.635918798,0.595437316,0.6830866720000001,0.162715517,0.488872832,0.437442024,0.4533053520000001,0.262737405,0.31914947,0.549604432,0.531760181,0.519674669,0.416442049,0.545610739,0.4,0.594703639,0.614807976,0.470573423,0.7652792409999999,0.401046948,0.0,0.629554656,0.36498399,0.659911237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
